"","Num","QText","Sender","Recipient","Attribute","Subject","TP"
"1073",1777,"Is it acceptable for the student's TA to share the student's record of attendance with the department chair if requested by the department chair?","TA","department_chair","attendance","student",3
"1074",1778,"Is it acceptable for the student's TA to share the student's record of attendance with the department chair if the student's TA asked for the student's permission?","TA","department_chair","attendance","student",5
"1075",1779,"Is it acceptable for the student's TA to share the student's record of attendance with the student's classmates if the student is performing poorly?","TA","classmates","attendance","student",2
"1076",1780,"Is it acceptable for the student's TA to share the student's record of attendance with the student's classmates if the student's TA let the student know?","TA","classmates","attendance","student",4
"1077",1781,"Is it acceptable for the student's TA to share the student's record of attendance with the student's classmates if the student's TA asked for the student's permission?","TA","classmates","attendance","student",5
"1078",1782,"Is it acceptable for the student's TA to share the student's record of attendance with the student's parents if the student is performing poorly?","TA","parents","attendance","student",2
"1079",1783,"Is it acceptable for the student's TA to share the student's record of attendance with the student's parents if requested by the student's parents?","TA","parents","attendance","student",3
"1080",1784,"Is it acceptable for the student's TA to share the student's record of attendance with the student's academic advisor if the student is performing poorly?","TA","advisor","attendance","student",2
"1081",1785,"Is it acceptable for the student's TA to share the student's record of attendance with graduate schools with the requirement of confidentiality?","TA","graduate_schools","attendance","student",1
"1082",1786,"Is it acceptable for the student's TA to share the student's record of attendance with graduate schools if the student is performing poorly?","TA","graduate_schools","attendance","student",2
"1083",1787,"Is it acceptable for the student's TA to share the student's record of attendance with graduate schools if the student's TA let the student know?","TA","graduate_schools","attendance","student",4
"1084",1788,"Is it acceptable for the student's TA to share the student's record of attendance with graduate schools if the student's TA asked for the student's permission?","TA","graduate_schools","attendance","student",5
"1085",1789,"Is it acceptable for the student's classmates to share the student's record of attendance with the student's professor with the requirement of confidentiality?","classmates","professor","attendance","student",1
"1086",1790,"Is it acceptable for the student's classmates to share the student's record of attendance with the student's professor if the student's classmates let the student know?","classmates","professor","attendance","student",4
"1087",1791,"Is it acceptable for the student's classmates to share the student's record of attendance with the student's TA if the student's classmates let the student know?","classmates","TA","attendance","student",4
"1088",1792,"Is it acceptable for the student's classmates to share the student's record of attendance with the university librarian with the requirement of confidentiality?","classmates","librarian","attendance","student",1
"1089",1793,"Is it acceptable for the student's classmates to share the student's record of attendance with the university IT staff with the requirement of confidentiality?","classmates","IT_staff","attendance","student",1
"1090",1794,"Is it acceptable for the student's classmates to share the student's record of attendance with the university IT staff if requested by the university IT staff?","classmates","IT_staff","attendance","student",3
"1091",1795,"Is it acceptable for the student's classmates to share the student's record of attendance with the department chair if requested by the department chair?","classmates","department_chair","attendance","student",3
"1092",1796,"Is it acceptable for the student's classmates to share the student's record of attendance with the department chair if the student's classmates asked for the student's permission?","classmates","department_chair","attendance","student",5
"1093",1797,"Is it acceptable for the student's classmates to share the student's record of attendance with the student's academic advisor with the requirement of confidentiality?","classmates","advisor","attendance","student",1
"1094",1798,"Is it acceptable for the student's classmates to share the student's record of attendance with the student's academic advisor if the student is performing poorly?","classmates","advisor","attendance","student",2
"1095",1799,"Is it acceptable for the student's classmates to share the student's record of attendance with the student's academic advisor if requested by the student's academic advisor?","classmates","advisor","attendance","student",3
"1096",1800,"Is it acceptable for the student's classmates to share the student's record of attendance with graduate schools if the student's classmates let the student know?","classmates","graduate_schools","attendance","student",4
"1097",1801,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the student's professor if the student is performing poorly?","advisor","professor","attendance","student",2
"1098",1802,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the student's professor if the student's academic advisor let the student know?","advisor","professor","attendance","student",4
"1099",1803,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the student's TA if the student is performing poorly?","advisor","TA","attendance","student",2
"1100",1804,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the student's TA if requested by the student's TA?","advisor","TA","attendance","student",3
"1101",1805,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the student's TA if the student's academic advisor asked for the student's permission?","advisor","TA","attendance","student",5
"1102",1806,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the registrar if requested by the registrar?","advisor","registrar","attendance","student",3
"1103",1807,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the registrar if the student's academic advisor asked for the student's permission?","advisor","registrar","attendance","student",5
"1104",1808,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the department chair with the requirement of confidentiality?","advisor","department_chair","attendance","student",1
"1105",1809,"Is it acceptable for the student's academic advisor to share the student's record of attendance with the student's classmates with the requirement of confidentiality?","advisor","classmates","attendance","student",1
"1106",1810,"Is it acceptable for the student's academic advisor to share the student's record of attendance with graduate schools with the requirement of confidentiality?","advisor","graduate_schools","attendance","student",1
"1107",1811,"Is it acceptable for the student's professor to share the student's level of participation in class with the student's TA with the requirement of confidentiality?","professor","TA","participation","student",1
"1108",1812,"Is it acceptable for the student's professor to share the student's level of participation in class with the student's TA if the student's professor asked for the student's permission?","professor","TA","participation","student",5
"1109",1813,"Is it acceptable for the student's professor to share the student's level of participation in class with the registrar with the requirement of confidentiality?","professor","registrar","participation","student",1
"1110",1814,"Is it acceptable for the student's professor to share the student's level of participation in class with the registrar if the student's professor asked for the student's permission?","professor","registrar","participation","student",5
"1111",1815,"Is it acceptable for the student's professor to share the student's level of participation in class with the university librarian with the requirement of confidentiality?","professor","librarian","participation","student",1
"1112",1816,"Is it acceptable for the student's professor to share the student's level of participation in class with the university librarian if the student's professor asked for the student's permission?","professor","librarian","participation","student",5
"1113",1817,"Is it acceptable for the student's professor to share the student's level of participation in class with the university IT staff if requested by the university IT staff?","professor","IT_staff","participation","student",3
"1114",1818,"Is it acceptable for the student's professor to share the student's level of participation in class with the department chair with the requirement of confidentiality?","professor","department_chair","participation","student",1
"1115",1819,"Is it acceptable for the student's professor to share the student's level of participation in class with the department chair if the student's professor let the student know?","professor","department_chair","participation","student",4
"1116",1820,"Is it acceptable for the student's professor to share the student's level of participation in class with the department chair if the student's professor asked for the student's permission?","professor","department_chair","participation","student",5
"1117",1821,"Is it acceptable for the student's professor to share the student's level of participation in class with the student's classmates if requested by the student's classmates?","professor","classmates","participation","student",3
"1118",1822,"Is it acceptable for the student's professor to share the student's level of participation in class with the student's classmates if the student's professor asked for the student's permission?","professor","classmates","participation","student",5
"1119",1823,"Is it acceptable for the student's professor to share the student's level of participation in class with the student's parents if the student's professor let the student know?","professor","parents","participation","student",4
"1120",1824,"Is it acceptable for the student's professor to share the student's level of participation in class with graduate schools with the requirement of confidentiality?","professor","graduate_schools","participation","student",1
"1121",1825,"Is it acceptable for the student's professor to share the student's level of participation in class with graduate schools if the student is performing poorly?","professor","graduate_schools","participation","student",2
"1122",1826,"Is it acceptable for the student's professor to share the student's level of participation in class with graduate schools if the student's professor let the student know?","professor","graduate_schools","participation","student",4
"1123",1827,"Is it acceptable for the student's professor to share the student's level of participation in class with graduate schools if the student's professor asked for the student's permission?","professor","graduate_schools","participation","student",5
"1124",1828,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's professor with the requirement of confidentiality?","TA","professor","participation","student",1
"1125",1829,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's professor if the student is performing poorly?","TA","professor","participation","student",2
"1126",1830,"Is it acceptable for the student's TA to share the student's level of participation in class with the registrar with the requirement of confidentiality?","TA","registrar","participation","student",1
"1127",1831,"Is it acceptable for the student's TA to share the student's level of participation in class with the registrar if requested by the registrar?","TA","registrar","participation","student",3
"1128",1832,"Is it acceptable for the student's TA to share the student's level of participation in class with the university librarian if the student is performing poorly?","TA","librarian","participation","student",2
"1129",1833,"Is it acceptable for the student's TA to share the student's level of participation in class with the university librarian if the student's TA asked for the student's permission?","TA","librarian","participation","student",5
"1130",1834,"Is it acceptable for the student's TA to share the student's level of participation in class with the university IT staff if the student's TA let the student know?","TA","IT_staff","participation","student",4
"1131",1835,"Is it acceptable for the student's TA to share the student's level of participation in class with the department chair if the student is performing poorly?","TA","department_chair","participation","student",2
"1132",1836,"Is it acceptable for the student's TA to share the student's level of participation in class with the department chair if the student's TA asked for the student's permission?","TA","department_chair","participation","student",5
"1133",1837,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's classmates with the requirement of confidentiality?","TA","classmates","participation","student",1
"1134",1838,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's classmates if the student's TA asked for the student's permission?","TA","classmates","participation","student",5
"1135",1839,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's parents if requested by the student's parents?","TA","parents","participation","student",3
"1136",1840,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's parents if the student's TA asked for the student's permission?","TA","parents","participation","student",5
"1137",1841,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's academic advisor with the requirement of confidentiality?","TA","advisor","participation","student",1
"1138",1842,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's academic advisor if the student is performing poorly?","TA","advisor","participation","student",2
"1139",1843,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's academic advisor if the student's TA let the student know?","TA","advisor","participation","student",4
"1140",1844,"Is it acceptable for the student's TA to share the student's level of participation in class with the student's academic advisor if the student's TA asked for the student's permission?","TA","advisor","participation","student",5
"1141",1845,"Is it acceptable for the student's TA to share the student's level of participation in class with graduate schools if the student is performing poorly?","TA","graduate_schools","participation","student",2
"1142",1846,"Is it acceptable for the student's TA to share the student's level of participation in class with graduate schools if the student's TA asked for the student's permission?","TA","graduate_schools","participation","student",5
"1143",1847,"Is it acceptable for the student's classmates to share the student's level of participation in class with the student's professor if requested by the student's professor?","classmates","professor","participation","student",3
"1144",1848,"Is it acceptable for the student's classmates to share the student's level of participation in class with the student's TA with the requirement of confidentiality?","classmates","TA","participation","student",1
"1145",1849,"Is it acceptable for the student's classmates to share the student's level of participation in class with the student's TA if the student's classmates let the student know?","classmates","TA","participation","student",4
"1146",1850,"Is it acceptable for the student's classmates to share the student's level of participation in class with the student's TA if the student's classmates asked for the student's permission?","classmates","TA","participation","student",5
"1147",1851,"Is it acceptable for the student's classmates to share the student's level of participation in class with the registrar if requested by the registrar?","classmates","registrar","participation","student",3
"1148",1852,"Is it acceptable for the student's classmates to share the student's level of participation in class with the registrar if the student's classmates let the student know?","classmates","registrar","participation","student",4
"1149",1853,"Is it acceptable for the student's classmates to share the student's level of participation in class with the university librarian with the requirement of confidentiality?","classmates","librarian","participation","student",1
"1150",1854,"Is it acceptable for the student's classmates to share the student's level of participation in class with the university IT staff with the requirement of confidentiality?","classmates","IT_staff","participation","student",1
"1151",1855,"Is it acceptable for the student's classmates to share the student's level of participation in class with the university IT staff if the student is performing poorly?","classmates","IT_staff","participation","student",2
"1152",1856,"Is it acceptable for the student's classmates to share the student's level of participation in class with the department chair if the student is performing poorly?","classmates","department_chair","participation","student",2
"1153",1857,"Is it acceptable for the student's classmates to share the student's level of participation in class with the student's parents with the requirement of confidentiality?","classmates","parents","participation","student",1
"1154",1858,"Is it acceptable for the student's classmates to share the student's level of participation in class with the student's academic advisor with the requirement of confidentiality?","classmates","advisor","participation","student",1
"1155",1859,"Is it acceptable for the student's classmates to share the student's level of participation in class with the student's academic advisor if requested by the student's academic advisor?","classmates","advisor","participation","student",3
"1156",1860,"Is it acceptable for the student's classmates to share the student's level of participation in class with the student's academic advisor if the student's classmates asked for the student's permission?","classmates","advisor","participation","student",5
"1157",1861,"Is it acceptable for the student's classmates to share the student's level of participation in class with graduate schools with the requirement of confidentiality?","classmates","graduate_schools","participation","student",1
"1158",1862,"Is it acceptable for the student's classmates to share the student's level of participation in class with graduate schools if the student is performing poorly?","classmates","graduate_schools","participation","student",2
"1159",1863,"Is it acceptable for the student's classmates to share the student's level of participation in class with graduate schools if the student's classmates let the student know?","classmates","graduate_schools","participation","student",4
"1160",1864,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the student's TA with the requirement of confidentiality?","advisor","TA","participation","student",1
"1161",1865,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the student's TA if the student is performing poorly?","advisor","TA","participation","student",2
"1162",1866,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the student's TA if the student's academic advisor let the student know?","advisor","TA","participation","student",4
"1163",1867,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the university librarian if requested by the university librarian?","advisor","librarian","participation","student",3
"1164",1868,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the university librarian if the student's academic advisor let the student know?","advisor","librarian","participation","student",4
"1165",1869,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the university librarian if the student's academic advisor asked for the student's permission?","advisor","librarian","participation","student",5
"1166",1870,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the university IT staff if the student is performing poorly?","advisor","IT_staff","participation","student",2
"1167",1871,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the university IT staff if the student's academic advisor asked for the student's permission?","advisor","IT_staff","participation","student",5
"1168",1872,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the department chair with the requirement of confidentiality?","advisor","department_chair","participation","student",1
"1169",1873,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the department chair if the student's academic advisor asked for the student's permission?","advisor","department_chair","participation","student",5
"1170",1874,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the student's classmates if requested by the student's classmates?","advisor","classmates","participation","student",3
"1171",1875,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the student's parents with the requirement of confidentiality?","advisor","parents","participation","student",1
"1172",1876,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with the student's parents if the student is performing poorly?","advisor","parents","participation","student",2
"1173",1877,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with graduate schools if requested by graduate schools?","advisor","graduate_schools","participation","student",3
"1174",1878,"Is it acceptable for the student's academic advisor to share the student's level of participation in class with graduate schools if the student's academic advisor let the student know?","advisor","graduate_schools","participation","student",4
"1175",1879,"Is it acceptable for the student's professor to share the student's photo with the student's TA with the requirement of confidentiality?","professor","TA","photo","student",1
"1176",1880,"Is it acceptable for the student's professor to share the student's photo with the student's TA if requested by the student's TA?","professor","TA","photo","student",3
"1177",1881,"Is it acceptable for the student's professor to share the student's photo with the registrar if the student is performing poorly?","professor","registrar","photo","student",2
"1178",1882,"Is it acceptable for the student's professor to share the student's photo with the university librarian with the requirement of confidentiality?","professor","librarian","photo","student",1
"1179",1883,"Is it acceptable for the student's professor to share the student's photo with the university librarian if the student's professor let the student know?","professor","librarian","photo","student",4
"1180",1884,"Is it acceptable for the student's professor to share the student's photo with the university IT staff with the requirement of confidentiality?","professor","IT_staff","photo","student",1
"1181",1885,"Is it acceptable for the student's professor to share the student's photo with the university IT staff if requested by the university IT staff?","professor","IT_staff","photo","student",3
"1182",1886,"Is it acceptable for the student's professor to share the student's photo with the department chair if the student's professor let the student know?","professor","department_chair","photo","student",4
"1183",1887,"Is it acceptable for the student's professor to share the student's photo with the student's classmates with the requirement of confidentiality?","professor","classmates","photo","student",1
"1184",1888,"Is it acceptable for the student's professor to share the student's photo with the student's classmates if the student's professor asked for the student's permission?","professor","classmates","photo","student",5
"1185",1889,"Is it acceptable for the student's professor to share the student's photo with the student's parents if the student's professor let the student know?","professor","parents","photo","student",4
"1186",1890,"Is it acceptable for the student's professor to share the student's photo with the student's academic advisor if the student is performing poorly?","professor","advisor","photo","student",2
"1187",1891,"Is it acceptable for the student's professor to share the student's photo with the student's academic advisor if requested by the student's academic advisor?","professor","advisor","photo","student",3
"1188",1892,"Is it acceptable for the student's professor to share the student's photo with graduate schools if the student is performing poorly?","professor","graduate_schools","photo","student",2
"1189",1893,"Is it acceptable for the student's professor to share the student's photo with graduate schools if requested by graduate schools?","professor","graduate_schools","photo","student",3
"1190",1894,"Is it acceptable for the student's professor to share the student's photo with graduate schools if the student's professor let the student know?","professor","graduate_schools","photo","student",4
"1191",1895,"Is it acceptable for the student's TA to share the student's photo with the student's professor with the requirement of confidentiality?","TA","professor","photo","student",1
"1192",1896,"Is it acceptable for the student's TA to share the student's photo with the student's professor if requested by the student's professor?","TA","professor","photo","student",3
"1193",1897,"Is it acceptable for the student's TA to share the student's photo with the student's professor if the student's TA asked for the student's permission?","TA","professor","photo","student",5
"1194",1898,"Is it acceptable for the student's TA to share the student's photo with the registrar if requested by the registrar?","TA","registrar","photo","student",3
"1195",1899,"Is it acceptable for the student's TA to share the student's photo with the registrar if the student's TA let the student know?","TA","registrar","photo","student",4
"1196",1900,"Is it acceptable for the student's TA to share the student's photo with the university librarian if requested by the university librarian?","TA","librarian","photo","student",3
"1197",1901,"Is it acceptable for the student's TA to share the student's photo with the university IT staff if the student is performing poorly?","TA","IT_staff","photo","student",2
"1198",1902,"Is it acceptable for the student's TA to share the student's photo with the university IT staff if the student's TA asked for the student's permission?","TA","IT_staff","photo","student",5
"1199",1903,"Is it acceptable for the student's TA to share the student's photo with the department chair with the requirement of confidentiality?","TA","department_chair","photo","student",1
"1200",1904,"Is it acceptable for the student's TA to share the student's photo with the department chair if requested by the department chair?","TA","department_chair","photo","student",3
"1201",1905,"Is it acceptable for the student's TA to share the student's photo with the student's classmates if the student is performing poorly?","TA","classmates","photo","student",2
"1202",1906,"Is it acceptable for the student's TA to share the student's photo with the student's classmates if requested by the student's classmates?","TA","classmates","photo","student",3
"1203",1907,"Is it acceptable for the student's TA to share the student's photo with the student's classmates if the student's TA let the student know?","TA","classmates","photo","student",4
"1204",1908,"Is it acceptable for the student's TA to share the student's photo with the student's parents with the requirement of confidentiality?","TA","parents","photo","student",1
"1205",1909,"Is it acceptable for the student's TA to share the student's photo with the student's parents if requested by the student's parents?","TA","parents","photo","student",3
"1206",1910,"Is it acceptable for the student's TA to share the student's photo with the student's parents if the student's TA let the student know?","TA","parents","photo","student",4
"1207",1911,"Is it acceptable for the student's TA to share the student's photo with the student's academic advisor with the requirement of confidentiality?","TA","advisor","photo","student",1
"1208",1912,"Is it acceptable for the student's TA to share the student's photo with the student's academic advisor if the student is performing poorly?","TA","advisor","photo","student",2
"1209",1913,"Is it acceptable for the student's TA to share the student's photo with the student's academic advisor if requested by the student's academic advisor?","TA","advisor","photo","student",3
"1210",1914,"Is it acceptable for the student's TA to share the student's photo with graduate schools if the student is performing poorly?","TA","graduate_schools","photo","student",2
"1211",1915,"Is it acceptable for the student's TA to share the student's photo with graduate schools if requested by graduate schools?","TA","graduate_schools","photo","student",3
"1212",1916,"Is it acceptable for the registrar to share the student's photo with the student's professor if the student is performing poorly?","registrar","professor","photo","student",2
"1213",1917,"Is it acceptable for the registrar to share the student's photo with the student's professor if the registrar let the student know?","registrar","professor","photo","student",4
"1214",1918,"Is it acceptable for the registrar to share the student's photo with the student's TA if the registrar asked for the student's permission?","registrar","TA","photo","student",5
"1215",1919,"Is it acceptable for the registrar to share the student's photo with the university librarian with the requirement of confidentiality?","registrar","librarian","photo","student",1
"1216",1920,"Is it acceptable for the registrar to share the student's photo with the university librarian if the registrar asked for the student's permission?","registrar","librarian","photo","student",5
"1217",1921,"Is it acceptable for the registrar to share the student's photo with the university IT staff with the requirement of confidentiality?","registrar","IT_staff","photo","student",1
"1218",1922,"Is it acceptable for the registrar to share the student's photo with the university IT staff if the student is performing poorly?","registrar","IT_staff","photo","student",2
"1219",1923,"Is it acceptable for the registrar to share the student's photo with the university IT staff if requested by the university IT staff?","registrar","IT_staff","photo","student",3
"1220",1924,"Is it acceptable for the registrar to share the student's photo with the department chair if the registrar let the student know?","registrar","department_chair","photo","student",4
"1221",1925,"Is it acceptable for the registrar to share the student's photo with the department chair if the registrar asked for the student's permission?","registrar","department_chair","photo","student",5
"1222",1926,"Is it acceptable for the registrar to share the student's photo with the student's classmates if the student is performing poorly?","registrar","classmates","photo","student",2
"1223",1927,"Is it acceptable for the registrar to share the student's photo with the student's classmates if the registrar let the student know?","registrar","classmates","photo","student",4
"1224",1928,"Is it acceptable for the registrar to share the student's photo with the student's parents if the registrar let the student know?","registrar","parents","photo","student",4
"1225",1929,"Is it acceptable for the registrar to share the student's photo with the student's parents if the registrar asked for the student's permission?","registrar","parents","photo","student",5
"1226",1930,"Is it acceptable for the registrar to share the student's photo with the student's academic advisor if the registrar let the student know?","registrar","advisor","photo","student",4
"1227",1931,"Is it acceptable for the registrar to share the student's photo with graduate schools if the registrar asked for the student's permission?","registrar","graduate_schools","photo","student",5
"1228",1932,"Is it acceptable for the university librarian to share the student's photo with the student's professor with the requirement of confidentiality?","librarian","professor","photo","student",1
"1229",1933,"Is it acceptable for the university librarian to share the student's photo with the student's professor if the student is performing poorly?","librarian","professor","photo","student",2
"1230",1934,"Is it acceptable for the university librarian to share the student's photo with the student's professor if requested by the student's professor?","librarian","professor","photo","student",3
"1231",1935,"Is it acceptable for the university librarian to share the student's photo with the student's professor if the university librarian asked for the student's permission?","librarian","professor","photo","student",5
"1232",1936,"Is it acceptable for the university librarian to share the student's photo with the student's TA if the student is performing poorly?","librarian","TA","photo","student",2
"1233",1937,"Is it acceptable for the university librarian to share the student's photo with the student's TA if requested by the student's TA?","librarian","TA","photo","student",3
"1234",1938,"Is it acceptable for the university librarian to share the student's photo with the registrar if the university librarian asked for the student's permission?","librarian","registrar","photo","student",5
"1235",1939,"Is it acceptable for the university librarian to share the student's photo with the university IT staff if the student is performing poorly?","librarian","IT_staff","photo","student",2
"1236",1940,"Is it acceptable for the university librarian to share the student's photo with the university IT staff if requested by the university IT staff?","librarian","IT_staff","photo","student",3
"1237",1941,"Is it acceptable for the university librarian to share the student's photo with the department chair if the student is performing poorly?","librarian","department_chair","photo","student",2
"1238",1942,"Is it acceptable for the university librarian to share the student's photo with the department chair if the university librarian let the student know?","librarian","department_chair","photo","student",4
"1239",1943,"Is it acceptable for the university librarian to share the student's photo with the department chair if the university librarian asked for the student's permission?","librarian","department_chair","photo","student",5
"1240",1944,"Is it acceptable for the university librarian to share the student's photo with the student's classmates with the requirement of confidentiality?","librarian","classmates","photo","student",1
"1241",1945,"Is it acceptable for the university librarian to share the student's photo with the student's classmates if the student is performing poorly?","librarian","classmates","photo","student",2
"1242",1946,"Is it acceptable for the university librarian to share the student's photo with the student's classmates if requested by the student's classmates?","librarian","classmates","photo","student",3
"1243",1947,"Is it acceptable for the university librarian to share the student's photo with the student's classmates if the university librarian let the student know?","librarian","classmates","photo","student",4
"1244",1948,"Is it acceptable for the university librarian to share the student's photo with the student's classmates if the university librarian asked for the student's permission?","librarian","classmates","photo","student",5
"1245",1949,"Is it acceptable for the university librarian to share the student's photo with the student's parents if the student is performing poorly?","librarian","parents","photo","student",2
"1246",1950,"Is it acceptable for the university librarian to share the student's photo with the student's parents if the university librarian asked for the student's permission?","librarian","parents","photo","student",5
"1247",1951,"Is it acceptable for the university librarian to share the student's photo with the student's academic advisor if requested by the student's academic advisor?","librarian","advisor","photo","student",3
"1248",1952,"Is it acceptable for the university librarian to share the student's photo with graduate schools if the student is performing poorly?","librarian","graduate_schools","photo","student",2
"1249",1953,"Is it acceptable for the university librarian to share the student's photo with graduate schools if requested by graduate schools?","librarian","graduate_schools","photo","student",3
"1250",1954,"Is it acceptable for the university librarian to share the student's photo with graduate schools if the university librarian asked for the student's permission?","librarian","graduate_schools","photo","student",5
"1251",1955,"Is it acceptable for the university IT staff to share the student's photo with the student's professor if requested by the student's professor?","IT_staff","professor","photo","student",3
"1252",1956,"Is it acceptable for the university IT staff to share the student's photo with the student's TA if the university IT staff let the student know?","IT_staff","TA","photo","student",4
"1253",1957,"Is it acceptable for the university IT staff to share the student's photo with the registrar if requested by the registrar?","IT_staff","registrar","photo","student",3
"1254",1958,"Is it acceptable for the university IT staff to share the student's photo with the registrar if the university IT staff asked for the student's permission?","IT_staff","registrar","photo","student",5
"1255",1959,"Is it acceptable for the university IT staff to share the student's photo with the university librarian if the university IT staff let the student know?","IT_staff","librarian","photo","student",4
"1256",1960,"Is it acceptable for the university IT staff to share the student's photo with the department chair with the requirement of confidentiality?","IT_staff","department_chair","photo","student",1
"1257",1961,"Is it acceptable for the university IT staff to share the student's photo with the department chair if requested by the department chair?","IT_staff","department_chair","photo","student",3
"1258",1962,"Is it acceptable for the university IT staff to share the student's photo with the department chair if the university IT staff let the student know?","IT_staff","department_chair","photo","student",4
"1259",1963,"Is it acceptable for the university IT staff to share the student's photo with the student's classmates with the requirement of confidentiality?","IT_staff","classmates","photo","student",1
"1260",1964,"Is it acceptable for the university IT staff to share the student's photo with the student's classmates if the university IT staff asked for the student's permission?","IT_staff","classmates","photo","student",5
"1261",1965,"Is it acceptable for the university IT staff to share the student's photo with the student's parents with the requirement of confidentiality?","IT_staff","parents","photo","student",1
"1262",1966,"Is it acceptable for the university IT staff to share the student's photo with the student's academic advisor with the requirement of confidentiality?","IT_staff","advisor","photo","student",1
"1263",1967,"Is it acceptable for the university IT staff to share the student's photo with the student's academic advisor if the university IT staff let the student know?","IT_staff","advisor","photo","student",4
"1264",1968,"Is it acceptable for the university IT staff to share the student's photo with the student's academic advisor if the university IT staff asked for the student's permission?","IT_staff","advisor","photo","student",5
"1265",1969,"Is it acceptable for the university IT staff to share the student's photo with graduate schools with the requirement of confidentiality?","IT_staff","graduate_schools","photo","student",1
"1266",1970,"Is it acceptable for the university IT staff to share the student's photo with graduate schools if requested by graduate schools?","IT_staff","graduate_schools","photo","student",3
"1267",1971,"Is it acceptable for the university IT staff to share the student's photo with graduate schools if the university IT staff asked for the student's permission?","IT_staff","graduate_schools","photo","student",5
"1268",1972,"Is it acceptable for the student's classmates to share the student's photo with the student's professor with the requirement of confidentiality?","classmates","professor","photo","student",1
"1269",1973,"Is it acceptable for the student's classmates to share the student's photo with the student's professor if the student is performing poorly?","classmates","professor","photo","student",2
"1270",1974,"Is it acceptable for the student's classmates to share the student's photo with the student's professor if requested by the student's professor?","classmates","professor","photo","student",3
"1271",1975,"Is it acceptable for the student's classmates to share the student's photo with the student's professor if the student's classmates asked for the student's permission?","classmates","professor","photo","student",5
"1272",1976,"Is it acceptable for the student's classmates to share the student's photo with the student's TA if the student's classmates let the student know?","classmates","TA","photo","student",4
"1273",1977,"Is it acceptable for the student's classmates to share the student's photo with the student's TA if the student's classmates asked for the student's permission?","classmates","TA","photo","student",5
"1274",1978,"Is it acceptable for the student's classmates to share the student's photo with the registrar with the requirement of confidentiality?","classmates","registrar","photo","student",1
"1275",1979,"Is it acceptable for the student's classmates to share the student's photo with the registrar if the student is performing poorly?","classmates","registrar","photo","student",2
"1276",1980,"Is it acceptable for the student's classmates to share the student's photo with the registrar if the student's classmates asked for the student's permission?","classmates","registrar","photo","student",5
"1277",1981,"Is it acceptable for the student's classmates to share the student's photo with the university librarian with the requirement of confidentiality?","classmates","librarian","photo","student",1
"1278",1982,"Is it acceptable for the student's classmates to share the student's photo with the university librarian if the student is performing poorly?","classmates","librarian","photo","student",2
"1279",1983,"Is it acceptable for the student's classmates to share the student's photo with the university librarian if the student's classmates let the student know?","classmates","librarian","photo","student",4
"1280",1984,"Is it acceptable for the student's classmates to share the student's photo with the university librarian if the student's classmates asked for the student's permission?","classmates","librarian","photo","student",5
"1281",1985,"Is it acceptable for the student's classmates to share the student's photo with the university IT staff if the student's classmates let the student know?","classmates","IT_staff","photo","student",4
